mou_mean,months,change_mou,eqpdays,adjqty,totmrc_mean,rev_mean,ovrmou_mean,drop_blk_mean,change_rev,cluster,churn
41.5,18,1.5,533.0,611,29.99,30.5075,0.0,6.666666667,-0.5175,0,0
306.0,22,375.0,669.0,1017,29.5075,91.5975,173.75,5.666666667,118.8725,3,1
750.5,13,-314.5,390.0,3210,44.9925,43.445,0.0,19.33333333,-36.515,0,1
264.5,11,56.5,40.0,2358,30.0,30.27,0.0,11.66666667,-0.27,0,1
877.5,24,8.5,721.0,1776,44.99,52.5775,29.75,6.333333333,26.6825,0,1
1990.25,21,-8.25,55.0,9740,43.51,67.28,103.75,33.0,-55.51,2,1
2198.5,9,-2198.5,82.0,9276,208.2975,209.735,0.0,92.66666667,-12.645,2,1
295.0,14,-143.0,420.0,1160,30.0,57.825,79.5,10.33333333,-27.825,0,1
47.5,11,7.5,218.0,206,39.99,29.99,0.0,0.0,0.0,0,0
3394.75,22,167.25,118.0,12909,84.99,191.3325,457.0,90.33333333,18.4075,3,0
292.25,23,-68.25,175.0,1003,30.0,51.325,58.5,5.0,-20.335,0,0
130.5,21,15.5,628.0,667,30.0,30.3425,0.0,2.0,0.6375,0,0
102.75,19,-84.75,558.0,1017,29.99,30.815,0.0,2.333333333,-0.825,0,0
393.0,11,303.0,313.0,1390,69.99,66.65,9.0,15.33333333,11.07,0,1
31.33333333,7,0.0,201.0,69,0.0,11.2,0.0,0.0,0.0,0,1
188.0,35,68.0,292.0,3115,44.99,35.2825,0.75,4.666666667,-0.2925,0,0
487.25,10,29.75,303.0,984,57.0725,58.0125,0.0,0.0,-9.7725,0,1
21.25,15,-5.25,442.0,153,26.605,26.89,0.0,0.0,3.4,0,0
35.75,23,-31.75,595.0,1371,29.99,30.41,0.5,1.0,-0.42,0,1
380.5,27,-136.5,794.0,2321,44.99,41.29,15.75,11.0,-6.3,0,1
170.75,32,-1.75,222.0,2245,32.49,32.615,0.5,1.0,-0.125,0,1
1473.5,6,29.5,21.0,1723,72.6975,195.275,137.0,15.66666667,33.605,0,0
279.0,10,0.0,291.0,776,0.0,150.0,0.0,4.333333333,0.0,0,1
390.5,18,91.5,119.0,2309,37.49,85.4475,87.25,23.0,-11.0575,0,1
1421.75,9,-421.75,262.0,2033,44.99,79.7025,127.75,15.33333333,-44.7125,2,1
437.25,13,64.75,369.0,2224,44.99,61.7825,63.75,14.0,3.7975,0,0
494.5,33,482.5,5.0,3470,45.15,84.355,22.0,0.0,5.375,0,1
154.5,19,-14.5,543.0,834,79.99,69.99,0.0,3.0,0.0,0,0
21.75,12,11.25,361.0,2746,39.99,30.1625,0.0,0.333333333,-0.1725,0,1
602.25,36,-98.25,537.0,5005,59.99,61.115,0.0,4.666666667,-10.135,0,1
0.0,20,0.0,156.0,1226,29.99,29.99,0.0,0.0,0.0,0,1
183.5,24,-2.5,717.0,2274,34.98,34.98,0.0,3.0,0.0,0,1
378.25,30,169.75,204.0,5671,40.0,39.975,18.75,7.333333333,17.145,0,1
983.75,22,-55.75,560.0,6550,30.0,30.7,2.0,5.666666667,-0.7,0,0
604.25,22,18.75,658.0,4886,50.0,83.5575,102.75,8.0,-7.3675,0,1
278.25,52,-16.25,691.0,3896,30.0,31.225,3.5,2.0,-1.225,0,1
163.3333333,13,0.0,326.0,1512,59.99,52.96,0.0,4.666666667,0.0,0,1
478.75,32,-36.75,250.0,11505,409.99,390.59,0.0,13.33333333,-42.6,2,1
262.5,7,47.5,206.0,671,69.99,51.59,0.0,3.666666667,-1.6,0,0
391.75,47,-391.75,1377.0,12385,50.1875,74.44,10.0,9.666666667,-73.63,2,0
136.25,9,-136.25,261.0,938,104.99,103.9525,15.0,3.333333333,-0.9625,0,0
367.5,39,141.5,535.0,5357,50.0,50.0,0.0,4.0,0.0,0,0
117.25,19,-19.25,583.0,641,29.99,35.75,15.75,8.666666667,-5.76,0,1
992.5,8,203.5,218.0,2078,49.99,103.4725,131.5,22.66666667,32.8775,0,0
1544.0,49,93.0,118.0,26287,58.0,111.1275,290.5,36.33333333,-9.7675,2,0
1115.0,15,418.0,456.0,2201,44.99,59.075,58.75,14.33333333,34.215,0,1
111.75,19,-20.75,585.0,982,29.99,29.99,0.0,7.0,0.0,0,1
708.0,8,5.0,219.0,2619,69.99,53.99,0.0,19.0,0.0,0,0
307.0,25,48.0,352.0,1607,51.98,43.3775,0.0,1.0,3.2025,0,0
1474.5,14,-270.5,51.0,7207,84.99,96.9875,0.25,27.0,-3.8975,0,0
526.0,11,-31.0,-1.0,1973,44.99,83.66,129.25,3.333333333,6.93,0,1
1488.0,24,-571.0,102.0,14274,94.99,109.4925,12.0,35.33333333,-10.6425,0,1
530.0,12,-198.0,373.0,2003,59.99,60.935,21.5,7.0,-6.945,0,1
254.5,12,114.5,356.0,531,39.99,73.085,104.5,3.666666667,29.305,0,1
242.0,13,110.0,226.0,973,39.99,36.535,13.75,3.666666667,13.695,0,0
603.75,35,145.25,134.0,6999,54.99,61.865,0.0,5.0,19.505,0,1
295.0,13,216.0,390.0,680,69.99,61.34,4.5,7.333333333,4.05,0,1
634.5,28,-42.5,306.0,3909,49.99,78.7375,71.25,11.33333333,-28.7475,0,0
244.25,11,-146.25,310.0,698,33.7425,68.5425,12.0,0.0,81.4575,3,0
273.75,10,-182.75,277.0,1456,37.49,45.35,31.75,18.66666667,-11.36,0,0
1166.0,21,-314.0,273.0,2140,69.99,51.4375,0.0,8.333333333,-1.4475,0,0
1740.0,29,17.0,356.0,12016,84.99,149.2775,242.0,17.66666667,-17.5975,2,1
24.5,12,-15.5,357.0,120,29.99,29.99,0.0,0.666666667,0.0,0,1
433.5,19,36.5,584.0,2037,29.99,61.865,68.25,6.0,24.375,0,0
273.5,12,105.5,336.0,1241,10.0,23.9275,33.75,7.666666667,-13.9275,0,1
276.75,14,607.25,437.0,501,10.0,9.765,0.0,4.0,0.235,0,1
342.25,38,149.75,622.0,6250,29.99,41.0475,26.25,7.666666667,23.0925,0,1
1553.75,7,-323.75,215.0,1976,98.9475,73.2375,51.25,28.33333333,83.9825,3,0
561.25,13,-47.25,382.0,1796,49.99,90.53,109.25,3.333333333,-38.09,0,1
513.5,30,-513.5,499.0,9220,59.97,68.5125,0.25,16.33333333,21.4475,0,0
922.0,19,-390.0,551.0,3954,37.09,57.7575,54.0,29.33333333,-59.4675,2,1
942.5,41,-200.5,392.0,21033,69.99,132.51,187.25,10.0,-43.94,2,0
406.25,25,-105.25,573.0,2284,30.0,60.225,73.0,9.666666667,-25.595,0,1
202.25,27,52.75,820.0,1949,24.99,48.5025,28.25,2.0,7.4675,0,0
160.5,11,-45.5,314.0,883,39.99,37.0625,17.5,7.333333333,-2.0025,0,1
118.5,25,56.5,739.0,1589,84.99,76.2275,0.0,2.0,-0.2475,0,0
126.0,21,25.0,610.0,1952,30.0,34.24,0.0,7.0,0.0,0,1
8.75,14,20.25,29.0,660,39.99,29.085,0.0,0.0,4.155,0,1
711.5,14,-230.5,214.0,3376,44.83,47.5225,5.25,25.33333333,-18.1725,0,0
218.0,12,410.0,362.0,532,12.58,40.93,67.5,8.0,70.25,3,0
1375.0,11,555.0,332.0,4700,69.99,80.09,75.25,81.66666667,1.9,0,1
135.0,14,-83.0,408.0,1863,44.99,35.7325,0.0,2.666666667,0.2475,0,0
278.25,8,-44.25,213.0,607,74.99,57.52,3.0,3.0,0.87,0,0
197.75,24,-127.75,708.0,1428,44.99,43.04,23.0,2.666666667,-8.05,0,0
966.25,50,-29.25,145.0,26553,75.0,80.65,0.0,24.33333333,8.76,0,0
404.25,12,120.75,109.0,3307,50.795,56.895,21.5,13.66666667,-21.905,0,0
591.25,18,5.75,517.0,2619,44.99,35.2375,0.0,2.666666667,-0.2475,0,0
189.0,12,31.0,360.0,650,39.99,34.2375,0.0,1.666666667,0.7425,0,1
198.0,15,20.0,447.0,1063,29.99,30.485,0.25,6.333333333,-0.495,0,0
48.5,15,-7.5,435.0,505,10.0,10.0,0.0,2.333333333,0.0,0,1
942.75,9,-282.75,255.0,2171,52.4925,42.11,2.0,21.33333333,-41.81,0,1
313.0,22,-249.0,661.0,1856,45.03,39.99,27.75,8.333333333,-5.0,0,1
304.0,23,199.0,696.0,881,32.49,41.04,28.5,1.0,25.65,0,0
1895.25,30,-341.25,202.0,10029,179.99,196.415,0.0,22.0,-7.305,0,0
100.25,20,-27.25,609.0,687,29.99,31.0325,1.5,1.0,-1.0425,0,1
455.25,17,78.75,505.0,1878,50.0,59.1725,27.0,2.666666667,-9.1725,0,0
527.0,24,-40.0,68.0,2048,50.0,55.37,21.5,2.333333333,-5.37,0,1
379.25,16,71.75,490.0,292,10.0,11.2475,5.0,3.333333333,-1.7475,0,0
323.0,11,20.0,332.0,1324,39.99,29.99,0.0,7.333333333,0.0,0,1
344.0,16,-18.0,90.0,3989,47.495,51.4075,0.0,11.66666667,1.0325,0,0
512.75,16,178.25,464.0,2064,51.44,62.76,35.25,1.666666667,-5.18,0,0
1337.0,23,-126.0,71.0,6403,45.715,39.97,38.25,15.66666667,5.22,0,0
2.25,30,-2.25,897.0,92,29.99,29.99,0.0,0.0,0.0,0,0
62.75,27,-8.75,393.0,928,44.99,40.765,1.75,0.666666667,-1.135,0,1
1492.75,13,64.25,407.0,3918,84.99,81.2175,0.0,9.666666667,2.6825,0,1
116.25,13,-74.25,140.0,4636,29.99,47.9075,22.25,11.33333333,-17.9175,0,1
418.5,16,-249.5,477.0,2665,39.99,30.2825,0.75,8.0,-0.2925,0,1
445.5,7,149.5,163.0,816,44.99,37.0375,0.0,6.0,-0.0675,0,0
44.75,13,-41.75,367.0,537,39.99,29.99,0.0,14.33333333,0.0,0,1
1033.75,20,-1030.75,415.0,8689,74.99,144.105,272.5,15.33333333,-69.115,2,1
389.25,20,-21.25,527.0,3950,44.99,40.79,0.0,6.666666667,5.4,0,0
505.0,31,-25.0,284.0,4917,59.99,55.915,19.75,1.666666667,-5.925,0,0
458.25,11,-43.25,227.0,1265,10.0,10.7425,0.0,24.0,0.2475,0,1
12.5,25,6.5,733.0,108,16.99,17.9275,0.0,1.0,0.0525,0,1
900.25,11,-187.25,93.0,1896,39.99,190.6525,427.5,8.666666667,-72.3125,2,1
531.0,16,126.0,410.0,858,55.1575,86.895,112.5,2.666666667,-11.305,0,0
416.25,11,-14.25,327.0,757,44.99,62.255,75.75,15.66666667,-26.875,0,1
354.0,24,-167.0,142.0,4039,49.99,62.6475,0.25,8.0,-5.7675,0,0
701.0,10,-159.0,43.0,2267,60.74,55.935,11.75,15.33333333,-5.945,0,0
5.75,10,-5.75,136.0,66,104.99,94.3125,0.0,1.0,0.6775,0,0
67.75,18,-29.75,560.0,848,10.0,10.0,0.0,2.0,0.0,0,0
610.0,7,-41.0,208.0,1374,44.99,57.215,47.0,5.0,-2.475,0,0
248.0,11,-248.0,315.0,2255,49.6675,42.175,2.75,4.333333333,-12.185,0,1
360.75,10,158.25,256.0,337,32.2925,40.21,35.0,11.66666667,-31.29,0,1
231.25,24,104.75,11.0,2522,29.99,49.4725,54.25,4.0,30.9175,0,0
577.25,23,-177.25,345.0,2488,49.99,79.7775,0.0,1.0,-6.5975,0,1
2058.75,8,288.25,30.0,4337,129.99,135.7725,14.0,34.66666667,-11.7825,0,1
82.75,15,-53.75,430.0,397,69.99,59.99,0.0,0.0,0.0,0,1
177.75,37,-134.75,596.0,3740,34.99,41.49,8.75,3.333333333,-3.5,0,1
1135.5,10,-785.5,285.0,3572,49.99,49.99,0.0,11.33333333,0.0,0,0
153.75,21,-153.75,284.0,2985,7.015,27.095,55.25,20.0,-27.095,0,0
186.75,9,53.25,282.0,613,47.49,37.5875,0.0,0.0,-2.2075,0,0
839.5,27,363.5,12.0,20244,109.99,107.4675,0.0,22.33333333,3.4625,0,1
88.5,7,-53.5,212.0,66,54.99,44.305,0.0,1.333333333,4.685,0,1
580.0,22,-87.0,659.0,2750,42.645,61.465,44.0,7.333333333,-7.425,0,0
115.75,22,-5.75,668.0,2041,44.99,34.99,0.0,1.333333333,0.0,0,0
1456.5,9,-365.5,261.0,3007,35.99,157.1075,378.25,34.33333333,-67.2275,2,1
163.25,40,10.75,1226.0,1179,29.99,49.7475,49.25,2.333333333,1.2425,0,1
823.0,15,112.0,444.0,1578,10.0,73.5725,96.75,6.333333333,-3.5225,0,0
400.0,37,-133.0,443.0,5288,37.99,67.0075,68.25,10.33333333,-29.0175,0,1
141.0,26,62.0,597.0,3816,32.49,43.715,0.0,1.0,-6.585,0,0
822.5,7,-254.5,207.0,1753,59.99,84.3925,113.5,39.33333333,-34.4025,2,0
22.5,21,17.5,628.0,528,16.99,18.27,0.0,1.666666667,1.81,0,0
550.75,21,42.25,640.0,2967,49.99,51.475,0.0,8.666666667,-0.495,0,1
397.25,7,-62.25,210.0,880,60.11,52.795,6.0,10.0,-1.635,0,0
154.75,25,68.25,624.0,1511,30.0,30.0,0.0,2.333333333,0.0,0,1
325.5,20,-186.5,612.0,671,29.99,103.3975,198.0,1.666666667,-64.2075,2,0
244.5,10,43.5,211.0,1196,33.575,37.8225,0.0,5.0,-3.0025,0,0
140.0,19,-128.0,572.0,933,30.0,15.27,0.0,0.666666667,-15.27,0,1
817.75,21,-277.75,624.0,3115,104.99,143.8725,136.0,27.66666667,-48.8825,2,0
1050.25,47,374.75,345.0,6387,84.99,83.8575,27.5,11.0,23.6325,0,0
172.0,12,9.0,362.0,1409,44.99,36.0825,0.0,1.666666667,2.6375,0,1
97.75,24,50.25,731.0,613,29.99,35.085,4.5,2.333333333,4.455,0,1
283.0,14,-109.0,424.0,1161,69.99,59.99,0.0,0.0,0.0,0,0
954.25,14,5.75,170.0,3596,99.99,111.86,19.75,8.666666667,-10.88,0,1
201.0,17,31.0,241.0,2148,33.54,30.545,7.25,2.0,6.795,0,0
2491.5,8,-565.5,31.0,5821,99.99,227.225,496.75,24.0,-127.235,2,1
1211.5,7,-355.5,108.0,1808,44.99,46.0,20.5,78.33333333,-11.01,0,0
377.5,15,234.5,431.0,2332,55.3075,76.39,40.75,15.33333333,30.05,0,0
1837.0,14,-130.0,210.0,5180,73.86,64.1925,11.0,33.0,-25.3325,0,1
1097.75,18,9.25,107.0,2238,59.99,78.7275,107.25,23.66666667,13.2625,0,1
0.0,23,0.0,675.0,129,17.2875,17.2875,0.0,0.0,-12.2875,0,0
1610.0,26,253.0,14.0,6579,27.285,122.9975,234.75,19.33333333,-47.2075,2,0
305.25,17,117.75,502.0,1294,37.49,33.665,10.5,8.333333333,11.025,0,1
204.75,30,-70.75,872.0,3734,34.99,34.1675,0.0,5.0,-3.7275,0,0
465.5,20,-80.5,579.0,1969,50.0,50.45,0.0,11.66666667,-0.45,0,0
618.75,21,-71.75,175.0,4773,59.99,50.44,0.0,33.66666667,-0.45,0,1
359.0,7,47.0,212.0,203,39.99,29.99,0.0,3.333333333,0.0,0,0
613.75,6,-298.75,190.0,689,49.99,50.4025,12.75,18.0,-15.4125,0,1
250.0,17,-250.0,515.0,2911,29.995,24.5275,0.0,4.666666667,-87.7675,2,0
725.0,10,-64.0,318.0,1857,44.99,46.0725,30.5,9.333333333,-11.0825,0,0
746.5,34,-21.5,160.0,8478,51.99,91.3875,142.25,15.33333333,-9.6475,0,0
1252.0,27,-20.0,308.0,7539,10.0,42.495,143.0,9.0,4.005,0,0
864.75,11,428.25,319.0,2921,60.11,58.3625,23.25,2.333333333,-7.9525,0,0
626.25,9,3.75,287.0,1180,44.99,96.3825,161.75,12.66666667,18.5575,0,0
64.5,23,13.5,687.0,1374,29.99,32.6825,0.0,2.333333333,3.2075,0,1
610.5,18,18.5,519.0,4604,50.0,55.395,19.75,8.0,-0.445,0,1
1328.0,17,199.0,516.0,3589,91.36,192.5875,242.0,13.0,-18.8775,0,1
659.0,31,-47.0,149.0,6839,87.4875,63.1625,0.0,13.66666667,-13.1725,0,0
191.0,36,98.0,625.0,959,45.0,45.0,0.0,1.0,0.0,0,0
931.25,12,-599.25,337.0,3455,94.99,111.865,107.5,47.66666667,-26.875,2,1
1505.5,14,282.5,106.0,3190,59.99,79.9275,72.5,22.0,-24.9675,0,1
121.25,34,65.75,1048.0,2479,34.99,39.495,0.0,2.666666667,2.115,0,1
413.25,30,-6.25,559.0,6075,10.0,17.765,29.5,10.66666667,-7.765,0,0
211.5,9,-88.5,255.0,241,10.0,23.0475,37.25,2.666666667,-13.0475,0,1
21.5,26,-10.5,792.0,585,34.98,34.35,0.0,0.333333333,-1.12,0,0
151.75,29,25.25,442.0,1257,30.0,40.18,0.0,3.333333333,25.77,0,1
36.0,12,-29.0,358.0,1354,10.0,10.1525,0.25,1.333333333,-0.1525,0,1
77.75,23,-13.75,688.0,3105,42.49,40.735,0.0,0.666666667,-0.365,0,1
183.5,46,-183.5,485.0,2537,51.41,57.415,0.0,1.0,-106.775,2,0
105.5,9,59.5,287.0,173,39.99,29.99,0.0,1.666666667,0.0,0,0
294.0,12,245.0,165.0,1140,35.5325,37.1,20.25,1.0,1.27,0,0
1382.25,15,-656.25,119.0,5243,10.0,19.4825,0.0,0.0,-11.0025,0,0
224.5,27,-20.5,321.0,3598,50.66,88.4775,0.0,6.333333333,-35.2375,0,1
561.75,7,53.25,203.0,322,49.99,40.7075,0.0,1.0,1.1625,0,0
849.75,13,298.25,61.0,3163,59.9125,103.3175,117.0,25.33333333,-49.5575,2,0
800.0,11,225.0,310.0,1925,59.99,142.88,229.75,12.33333333,92.31,3,1
39.25,12,16.75,353.0,170,54.99,45.665,0.0,0.0,-0.675,0,0
316.75,20,-197.75,594.0,1987,44.99,49.3675,33.75,3.0,-14.3775,0,1
445.5,14,-170.5,404.0,572,44.99,35.7875,2.75,10.33333333,-0.7975,0,1
1136.0,13,-305.0,401.0,2847,10.0,46.64,119.5,13.33333333,-34.66,0,1
336.25,10,-102.25,310.0,1604,50.7675,48.1925,0.0,17.66666667,5.7975,0,0
200.5,13,182.5,369.0,363,59.99,54.2475,0.0,3.0,0.7725,0,0
714.25,31,141.75,902.0,5829,62.6975,104.3225,138.75,18.0,-29.3325,0,1
1291.75,28,246.25,446.0,6736,59.99,69.17,37.75,23.0,16.94,0,0
529.75,17,-529.75,516.0,2534,63.0575,56.3,0.0,39.66666667,-59.04,2,1
536.75,16,-98.75,467.0,2576,40.0,43.335,37.75,7.333333333,-12.495,0,1
285.5,7,-125.5,197.0,525,39.99,29.375,0.25,5.333333333,0.615,0,0
199.5,10,203.5,279.0,571,44.99,41.285,14.5,2.0,17.895,0,0
520.5,32,363.5,964.0,2602,84.99,106.8175,84.25,4.666666667,62.4225,3,1
1388.5,8,-1008.5,245.0,889,104.99,93.915,0.0,22.0,-1.955,0,1
198.75,23,3.25,121.0,1173,10.0,10.0,0.0,1.333333333,0.0,0,0
359.5,17,-27.5,527.0,3524,9.99,14.9675,2.25,9.333333333,0.8425,0,1
155.0,35,-49.0,316.0,2098,44.99,39.23,0.0,3.0,0.0,0,0
978.75,19,-90.75,477.0,4343,75.0,92.05,37.5,45.33333333,-9.82,0,0
930.75,12,42.25,341.0,1325,38.4575,28.4575,0.0,0.0,6.5325,0,0
151.75,22,272.25,395.0,6480,21.4975,86.3775,69.75,4.0,68.3225,3,0
262.0,10,18.0,166.0,1991,44.99,34.99,0.0,2.666666667,0.0,0,0
336.5,11,102.5,167.0,1586,10.0,38.0425,67.5,6.333333333,3.2175,0,1
2.75,8,5.25,246.0,21,39.99,29.99,0.0,0.333333333,0.0,0,0
247.5,9,-53.5,244.0,499,10.0,15.3,13.25,4.0,4.7,0,1
685.0,24,-59.0,252.0,6102,49.99,85.2475,100.75,4.0,-18.1575,0,1
300.0,19,-77.0,585.0,2398,32.49,41.18,28.0,16.33333333,-8.69,0,0
1.5,25,2.5,734.0,22,29.99,29.99,0.0,0.0,0.0,0,1
206.25,22,195.75,668.0,603,39.98,54.7675,42.25,12.0,44.3625,0,0
1588.25,9,205.75,85.0,2795,49.99,55.0025,35.25,21.66666667,5.5675,0,0
240.0,24,-30.0,24.0,2447,30.0,23.7125,7.75,3.333333333,4.7875,0,0
1034.5,8,533.5,241.0,1555,59.99,110.485,190.0,0.0,77.505,3,1
336.25,32,-108.25,536.0,2930,64.35,87.8575,102.75,9.0,-18.0775,0,0
1247.25,21,181.75,425.0,4545,69.99,51.8025,0.0,26.0,-1.8125,0,0
487.5,19,-144.5,550.0,1604,39.99,89.71,162.5,6.666666667,-25.54,0,1
1379.25,7,-570.25,206.0,3312,84.99,145.0375,141.25,13.33333333,-59.4775,2,1
837.25,10,-105.25,289.0,1571,10.0,22.2675,54.0,5.666666667,-2.7675,0,1
190.25,8,184.75,235.0,225,94.99,84.99,0.0,4.666666667,0.0,0,0
126.75,28,-49.75,379.0,829,19.99,37.7525,18.25,1.666666667,-3.8425,0,0
85.75,28,76.25,257.0,3057,57.49,59.6125,0.0,0.666666667,-1.1625,0,0
14.0,14,-5.0,377.0,1882,29.99,20.4625,0.0,0.333333333,-0.4725,0,1
644.0,13,203.0,368.0,1595,46.0725,37.59,4.25,8.0,2.69,0,1
665.5,23,-73.5,229.0,3890,50.0,77.355,78.75,11.66666667,-24.105,0,1
547.0,14,246.0,414.0,2548,34.2,66.0575,102.0,13.66666667,20.5625,0,0
488.25,9,-10.25,259.0,988,64.99,44.3525,0.25,2.0,9.6375,0,0
369.0,10,-212.0,316.0,937,29.99,43.865,86.5,22.33333333,-9.975,0,0
451.0,23,-36.0,688.0,3530,42.49,61.475,49.5,5.333333333,-17.995,0,1
335.75,29,43.25,246.0,1456,10.0,18.25,27.5,2.0,12.15,0,0
491.75,16,-61.75,465.0,2826,42.7475,95.845,66.0,11.66666667,90.165,3,0
1196.0,39,-475.0,1161.0,11495,99.99,183.435,0.0,17.33333333,-45.845,2,1
117.75,20,105.25,479.0,1644,29.99,34.56,10.75,4.0,12.63,0,0
228.5,16,81.5,475.0,1237,29.99,37.9925,13.25,3.666666667,13.1175,0,0
270.5,19,183.5,553.0,1530,29.99,35.47,1.75,2.666666667,10.02,0,0
507.0,12,12.0,158.0,2487,44.99,26.49,0.0,16.33333333,-26.49,0,1
20.75,15,-20.75,430.0,212,30.0,33.25,0.0,0.0,0.0,0,0
2127.25,28,283.75,28.0,3049,59.99,78.1325,68.5,26.66666667,22.4475,0,1
602.75,12,320.25,361.0,2056,10.0,23.97,52.75,3.333333333,40.26,0,1
3254.75,25,-344.75,43.0,20746,79.99,130.72,178.5,45.66666667,-40.31,2,0
450.0,11,-5.0,278.0,1627,44.99,67.1725,87.25,5.0,1.6475,0,1
169.5,30,-49.5,189.0,2012,94.99,85.2375,0.0,5.0,-0.2475,0,1
2130.5,18,290.5,161.0,7818,94.99,179.8025,230.25,24.33333333,103.2675,3,1
859.25,19,253.75,68.0,3222,18.4575,42.0125,94.5,11.33333333,-25.0825,0,0
1859.75,13,73.25,197.0,6624,84.99,102.895,85.75,20.33333333,-23.905,0,1
1334.75,24,921.25,294.0,4125,44.99,107.975,205.5,33.33333333,194.865,3,0
2355.0,20,-159.0,579.0,8676,120.715,136.925,49.75,34.0,-13.965,0,0
105.0,38,-59.0,636.0,1523,44.99,33.9825,0.0,7.333333333,0.2475,0,1
978.75,19,235.25,570.0,2574,70.0,88.52,70.75,15.0,40.47,0,1
179.0,19,26.0,566.0,1674,39.99,29.99,0.0,3.333333333,0.0,0,1
423.25,15,-22.25,291.0,3517,94.99,92.2525,13.5,11.66666667,-3.6225,0,1
334.75,14,184.25,420.0,1881,39.99,49.65,0.0,10.66666667,57.9,0,1
1238.25,12,550.75,178.0,2624,59.99,52.88,13.5,27.66666667,9.58,0,0
46.5,15,-41.5,440.0,324,10.0,10.0,0.0,0.0,0.0,0,0
880.75,12,236.25,347.0,1575,32.5,30.7075,70.75,23.66666667,1.0425,0,0
499.5,14,68.5,161.0,3568,43.58,53.815,38.25,11.33333333,-6.195,0,0
370.75,13,-216.75,400.0,481,31.99,37.3925,11.25,11.0,-4.6225,0,1
998.25,11,-49.25,325.0,3666,59.99,99.365,81.25,26.66666667,38.475,0,0
46.5,17,-31.5,523.0,622,44.99,34.99,0.0,0.333333333,0.0,0,1
562.75,13,-5.75,394.0,1860,59.99,50.7325,0.0,10.66666667,-0.7425,0,1
426.5,31,26.5,740.0,7061,34.99,43.635,31.75,9.0,-6.395,0,0
338.75,14,-271.75,419.0,966,59.99,51.04,2.0,6.666666667,-1.05,0,1
1141.5,29,38.5,664.0,2223,35.99,39.59,12.0,37.0,-3.6,0,1
1602.25,10,456.75,297.0,4069,65.3125,304.475,617.25,50.66666667,-68.555,2,1
128.0,25,-119.0,745.0,1633,37.4925,40.3675,0.0,3.333333333,-40.3675,0,0
376.5,11,30.5,274.0,1780,54.9925,53.31,8.75,6.333333333,15.53,0,0
495.5,9,655.5,177.0,830,54.99,48.125,0.0,5.333333333,9.405,0,0
359.75,12,168.25,337.0,617,39.99,39.99,0.0,1.666666667,0.0,0,0
759.75,23,388.25,45.0,2310,44.99,40.195,14.5,26.66666667,8.265,0,0
397.0,36,-57.0,352.0,13657,29.99,44.2775,0.0,1.666666667,-0.8075,0,1
366.0,23,-19.0,678.0,2880,30.0,48.3825,34.75,8.0,-10.1225,0,0
279.75,30,-141.75,564.0,4584,37.99,47.7425,0.0,9.0,-6.5025,0,0
838.5,13,323.5,380.0,3152,60.79,66.4075,31.0,16.33333333,-54.1575,0,0
918.25,11,-917.25,164.0,6816,34.5375,79.5,107.5,19.66666667,-59.51,2,1
266.25,19,202.75,572.0,1740,49.99,58.12,0.0,4.0,17.7,0,0
267.5,13,801.5,385.0,1251,29.6725,29.6725,2.0,0.333333333,59.0175,3,0
8.0,16,-8.0,464.0,367,19.99,19.99,0.0,0.333333333,0.0,0,1
201.0,20,59.0,579.0,936,49.99,51.97,0.0,1.0,2.97,0,1
1026.75,16,518.25,22.0,2863,71.25,113.2225,179.25,4.0,27.7075,0,0
887.75,8,-180.75,109.0,2282,94.99,105.6275,0.0,9.0,-14.6575,0,0
978.75,21,-1.75,492.0,8354,175.7725,200.54,0.0,23.0,19.91,0,1
503.0,21,80.0,608.0,4312,59.99,64.23,0.0,18.66666667,-1.25,0,0
177.25,15,-82.25,466.0,580,18.68,34.94,53.75,0.0,11.86,0,1
390.5,8,-174.5,226.0,614,69.99,58.3575,0.0,5.666666667,-3.3775,0,0
177.25,11,-123.25,304.0,595,10.0,21.635,29.0,3.333333333,-0.845,0,1
449.75,14,440.25,96.0,2229,52.0475,54.1825,17.5,3.0,14.5875,0,0
59.75,39,2.25,259.0,1722,30.0,33.3475,0.25,2.0,-0.0975,0,1
0.0,25,0.0,759.0,2350,0.0,5.0,0.0,0.0,0.0,0,1
92.25,25,-10.25,525.0,1236,29.99,30.185,0.0,5.333333333,0.585,0,1
138.75,12,-7.75,359.0,894,29.99,34.485,0.0,0.0,0.495,0,0
235.0,31,-19.0,238.0,2984,29.99,36.7475,17.25,6.333333333,-5.7675,0,1
448.5,12,-126.5,81.0,1640,39.99,39.97,0.0,12.66666667,-8.39,0,0
67.5,26,8.5,651.0,1527,29.99,30.63,0.0,3.0,-0.64,0,1
216.0,8,113.0,250.0,474,44.99,37.7125,0.0,0.666666667,1.2375,0,0
543.75,10,24.25,51.0,1531,31.6875,37.57,1.75,32.0,-40.93,0,1
290.75,26,-136.75,580.0,5560,79.99,80.7475,0.0,11.66666667,-0.7575,0,1
129.25,18,-22.25,542.0,451,43.74,46.365,0.0,1.0,6.625,0,0
121.75,32,-25.75,247.0,1304,69.99,59.99,0.0,1.333333333,0.0,0,0
11.0,8,-11.0,31.0,29,10.0,10.965,0.0,0.666666667,-0.965,0,0
603.0,12,268.0,270.0,1938,59.99,72.37,44.75,5.0,17.62,0,1
146.25,7,-22.25,208.0,621,39.99,33.0625,0.0,1.666666667,-3.0725,0,0
